NOMBRE,MUNICIPIO,DEPARTAMENTO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
Susa,Susa,Cundinamarca,45.13,58.26,116.6,136.5,104.1,47.25,41.83,51.45,84.08,143.2,104.8,69.68,1002.88
Tres Esquinas,Susa,Cundinamarca,27.84,39.7,68.13,101.8,87.26,61.41,50.94,46.36,77.77,90.05,88.52,37.21,776.99
Pino El,Sutatausa,Cundinamarca,25.29,42.4,54.96,88.01,71.12,32.76,20.96,35.2,42.27,103.6,75.24,37.55,629.36
Sutatausa,Sutatausa,Cundinamarca,30.35,48.31,77.89,104.6,89.51,42.18,30.69,34.85,41.57,99.08,87.48,51.76,738.27
Santillana,Tabio,Cundinamarca,29.76,56.28,57.05,91.31,90.42,56.63,57.13,52.34,61.7,97.86,86.59,46.16,783.23
Tabio,Tabio,Cundinamarca,31.52,52.47,64.27,111.7,95.45,66.31,47.26,58.47,69.11,125.8,90.17,50.94,863.47
Encanto El,Tausa,Cundinamarca,25.39,48.87,61.77,105.7,86.38,51.94,43.41,40.51,58.6,107.1,93.58,48.9,772.15
Guanquica,Tausa,Cundinamarca,35.64,51.54,98.27,83.28,94.7,58.17,69.5,59.28,66.56,117.8,99.66,43.56,877.96
Lagunitas,Tausa,Cundinamarca,42.24,54.64,97.58,85.25,94.38,54.5,67.55,65.06,67.02,107.6,88.97,49.93,874.72
Salitre El - Neusa,Tausa,Cundinamarca,27.59,44.32,67.52,100.4,105.2,75.33,62.68,63.05,67.87,112.4,99.67,50.45,876.48
Esperanza La,Tenjo,Cundinamarca,22.81,42.91,57.34,90.97,87.03,52.57,45.06,41.11,59.85,97.51,74.45,41.22,712.83
Hato El,Tenjo,Cundinamarca,17.45,39.03,52.55,93.21,97.19,54.42,45.16,50.33,70.11,101.0,77.95,41.38,739.78
Providencia Gja,Tenjo,Cundinamarca,31.31,50.13,67.96,92.03,89.65,65.44,50.96,47.69,66.49,84.41,79.23,55.9,781.2
Tibacuy,Tibacuy,Cundinamarca,110.9,99.03,145.7,96.8,98.48,46.91,58.42,41.66,95.71,157.2,144.3,90.21,1185.32
Tibacuy Gja,Tibacuy,Cundinamarca,77.32,88.22,124.5,120.9,89.0,50.21,38.15,39.73,67.88,128.0,145.7,94.93,1064.54
Tocaima,Tocaima,Cundinamarca,55.8,84.3,96.44,155.4,128.5,49.46,25.6,57.61,95.73,147.0,99.61,52.25,1047.7
Tocancipa,Tocancipa,Cundinamarca,28.0,39.56,62.35,116.7,88.92,65.21,32.61,50.23,69.93,111.9,86.81,59.33,811.55
Gloria La,Ubala,Cundinamarca,80.02,158.1,185.6,303.8,485.7,537.3,532.7,430.3,313.3,291.1,205.3,137.4,3660.62
Mundo Nuevo,Ubala,Cundinamarca,55.45,106.4,147.5,308.0,417.8,462.5,485.9,360.6,262.0,242.8,152.3,89.0,3090.25
Sta Rosa de Ubala,Ubala,Cundinamarca,69.1,124.2,174.2,359.1,462.4,523.3,534.5,414.9,325.8,312.0,210.9,113.8,3624.2
Tres Esquinas,Ubala,Cundinamarca,39.38,98.85,117.8,221.8,309.3,351.9,345.6,264.7,206.4,181.9,127.1,70.08,2334.81
Ubala,Ubala,Cundinamarca,45.23,91.97,116.8,217.4,281.2,316.1,304.9,219.2,160.7,154.1,114.5,59.83,2081.93
Utica,Utica,Cundinamarca,51.61,96.21,111.1,180.8,160.2,67.86,56.52,67.52,126.0,224.7,134.6,74.26,1351.38
Ospina Perez,Venecia,Cundinamarca,92.09,101.9,156.0,189.5,167.0,123.2,89.11,81.26,113.1,185.4,193.8,109.4,1601.76
Boyera La,Villa de San Diego de Ubate,Cundinamarca,30.2,46.98,79.63,100.8,88.5,41.8,35.41,35.1,51.52,107.4,91.81,41.5,750.65
Novilleros,Villa de San Diego de Ubate,Cundinamarca,24.48,46.43,64.69,109.2,76.95,51.74,34.45,35.0,54.34,107.6,71.37,37.57,713.82
Fortuna La,Villapinzon,Cundinamarca,15.0,31.48,58.31,85.62,84.72,67.13,68.95,56.06,62.94,75.21,70.12,33.07,708.61
Villapinzon,Villapinzon,Cundinamarca,12.86,29.83,58.69,75.92,62.21,64.08,66.84,56.18,49.05,76.4,62.88,36.35,651.29
Viota,Viota,Cundinamarca,113.4,128.7,167.1,256.0,219.6,78.62,43.0,47.53,121.4,241.9,190.9,111.6,1719.75
Montelibano,Yacopi,Cundinamarca,118.7,153.4,206.9,341.3,345.7,189.6,161.4,188.6,245.3,355.1,247.1,165.2,2718.3
Yacopi,Yacopi,Cundinamarca,102.6,164.6,209.7,317.7,346.2,204.4,154.3,163.6,251.4,340.3,253.1,153.7,2661.6
Cosecha La,Zipaquira,Cundinamarca,26.06,56.71,69.18,77.08,79.5,48.82,49.24,31.16,60.96,89.6,79.5,43.64,711.45
Pantano Redondo 1,Zipaquira,Cundinamarca,46.6,82.75,83.18,130.0,147.7,104.2,98.16,96.39,90.0,132.2,108.6,58.31,1178.09
Ventalarga,Zipaquira,Cundinamarca,28.51,48.56,67.34,127.5,122.3,94.85,73.69,69.22,83.28,142.3,102.1,46.89,1006.54
Zipaquira,Zipaquira,Cundinamarca,18.9,35.12,75.26,109.8,106.2,60.61,42.03,47.34,74.85,102.5,89.95,43.75,806.31
Arabia Arrecifal,Barranco Minas,Guainia,74.71,96.05,112.2,232.1,330.4,339.9,375.5,313.5,241.8,174.2,178.6,120.4,2589.36
Barranco Murcielag,Barranco Minas,Guainia,83.81,127.3,120.4,281.0,379.3,419.6,463.5,316.9,246.0,228.9,206.0,120.6,2993.31
Guayare,Inirida,Guainia,93.26,105.6,136.9,254.1,413.3,440.2,427.0,371.4,236.2,208.0,175.3,106.3,2967.56
San Fernando D Ata,Inirida,Guainia,82.44,95.08,110.8,206.6,369.9,485.2,501.8,320.5,298.6,212.2,160.6,102.6,2946.32
Isla del Muerto,San Jose del Guaviare,Guaviare,56.21,126.9,161.8,315.6,335.3,379.2,362.6,218.6,192.9,257.3,225.3,91.81,2723.52
Trueno El,San Jose del Guaviare,Guaviare,61.34,92.77,205.0,318.8,378.8,366.6,368.2,268.5,254.6,267.3,208.3,125.0,2915.21
Acevedo,Acevedo,Huila,67.36,88.52,134.2,158.3,179.4,195.6,179.2,144.2,139.9,112.0,95.2,79.63,1573.51
San Adolfo,Acevedo,Huila,88.75,108.6,162.5,193.7,243.0,265.7,263.3,233.8,169.3,131.3,137.1,104.4,2101.45
Agrado,Agrado,Huila,128.8,142.4,184.5,153.8,140.0,91.93,82.73,49.56,72.36,163.2,192.1,146.9,1548.28
Antena Tv,Agrado,Huila,170.2,179.1,217.7,183.4,171.9,96.7,81.53,56.46,108.2,209.5,281.5,221.6,1977.79
Betulia La,Agrado,Huila,97.47,128.4,113.4,86.91,93.83,56.98,41.44,28.85,47.59,107.8,132.6,118.7,1053.97
Escalereta La,Agrado,Huila,72.72,99.86,99.29,101.1,94.16,59.22,50.42,28.27,39.67,106.0,122.8,67.72,941.23
Pte Balseadero Rad,Agrado,Huila,89.0,111.4,99.4,109.1,109.1,69.27,52.18,34.72,50.81,113.9,130.6,79.5,1048.98
Perez Hda,Aipe,Huila,87.06,82.99,129.4,147.7,108.1,37.8,25.34,32.1,53.4,190.9,186.4,128.0,1209.19
Praga,Aipe,Huila,175.2,156.7,216.1,223.8,192.8,65.25,35.98,54.78,118.1,264.4,249.2,181.8,1934.11
San Pedro,Aipe,Huila,138.4,134.1,169.9,221.9,179.9,55.26,37.0,35.82,118.6,237.6,279.4,183.9,1791.78
Algeciras,Algeciras,Huila,86.57,83.94,127.7,108.7,100.4,72.38,54.09,50.68,55.3,120.4,134.5,115.2,1109.86
Arcadia La,Algeciras,Huila,164.6,140.6,184.4,190.9,170.7,118.2,90.68,79.71,90.95,190.8,200.6,135.7,1757.84
Nuevo Paraiso,Algeciras,Huila,76.05,88.34,123.7,141.5,126.0,105.0,81.34,69.34,76.79,135.7,123.7,94.37,1241.83
Altamira El Grifo,Altamira,Huila,81.45,98.4,110.0,109.7,114.1,83.88,61.82,47.5,64.76,102.0,131.0,79.6,1084.21
Arizona,Baraya,Huila,44.68,68.2,84.96,85.65,82.43,44.24,40.38,41.53,68.16,107.3,115.4,87.23,870.16
Baraya,Baraya,Huila,61.8,91.2,110.3,146.6,103.3,55.6,34.33,38.56,57.26,160.9,178.0,110.9,1148.75
Laureles Los,Baraya,Huila,71.6,72.95,128.8,112.9,152.9,103.6,84.4,71.18,82.25,119.2,139.0,82.33,1221.11
Manila Hda La,Baraya,Huila,61.15,87.29,123.9,104.2,94.93,50.42,28.06,26.44,49.98,131.0,139.6,96.88,993.85
Palco El,Campoalegre,Huila,171.0,155.4,195.8,167.9,121.1,72.84,43.85,41.49,99.66,240.0,240.4,163.8,1713.24
Rosales Los,Campoalegre,Huila,120.7,111.1,166.3,117.0,97.25,41.48,28.42,22.51,52.64,150.4,202.2,151.1,1261.1
Legiosa La,Colombia,Huila,63.19,78.88,120.8,198.2,260.1,319.4,335.8,241.9,168.5,168.5,170.1,102.0,2227.37
Miraflores,Colombia,Huila,60.52,89.52,125.0,170.3,165.3,134.5,82.94,68.84,79.85,172.8,198.7,82.61,1430.88
Sta Ana,Colombia,Huila,54.75,77.18,108.6,127.3,107.8,72.87,48.87,44.0,71.06,165.2,158.4,74.89,1110.92
Venado El,Colombia,Huila,57.06,66.89,107.7,115.3,107.5,57.07,46.2,39.83,45.4,119.7,127.1,86.37,976.12
Pte Saladoblanco R,Elias,Huila,81.95,105.5,132.6,149.7,169.1,126.9,129.2,95.61,88.19,113.1,145.6,79.19,1416.64
Viso El,Elias,Huila,73.45,108.4,136.1,128.7,122.7,86.25,75.7,60.5,65.8,100.3,125.4,73.25,1156.55
Garzon,Garzon,Huila,74.46,93.2,96.06,114.9,105.1,95.33,71.8,60.8,56.53,107.9,109.9,77.56,1063.54
Jagua La,Garzon,Huila,68.39,86.46,117.2,106.4,96.39,70.89,52.82,38.72,51.98,99.67,129.5,80.72,999.14
Pita La,Garzon,Huila,107.2,138.2,160.9,185.2,165.4,140.0,117.5,75.58,87.56,149.2,167.9,130.0,1624.64
San Antonio del Pe,Garzon,Huila,108.3,153.5,158.2,151.9,158.4,135.1,112.0,78.77,91.94,147.1,159.0,86.49,1540.7
Zuluaga,Garzon,Huila,87.55,106.8,126.9,148.2,138.4,121.1,98.89,74.69,89.34,123.6,137.0,104.4,1356.87
Cristalina Hda La,Gigante,Huila,114.5,151.7,173.0,174.3,184.0,115.9,127.9,90.23,114.1,164.5,161.4,112.2,1683.73
Gigante N 2,Gigante,Huila,85.06,100.9,123.9,124.5,94.03,64.5,56.53,45.26,53.9,130.6,134.6,96.3,1110.08
Jorge Villamil,Gigante,Huila,77.74,98.09,131.0,150.7,137.2,112.9,86.33,66.86,75.35,144.9,123.6,98.27,1302.94
Rioloro,Gigante,Huila,103.9,99.8,127.4,104.8,106.6,50.05,39.7,28.85,59.6,129.6,151.2,110.0,1111.5
Guadalupe,Guadalupe,Huila,78.88,120.2,121.1,122.6,122.1,105.6,93.06,73.83,75.53,99.03,127.9,79.13,1218.96
Resina,Guadalupe,Huila,87.3,115.4,154.9,200.0,241.9,262.3,300.0,219.8,197.5,181.6,151.9,104.0,2216.6
Hobo El,Hobo,Huila,110.3,120.9,175.4,129.7,108.3,42.62,31.82,28.13,65.17,159.4,201.8,150.2,1323.74
Iquira,Iquira,Huila,164.1,181.7,201.1,198.2,160.7,67.47,50.72,46.18,87.08,190.2,269.3,227.7,1844.45
Totumo Hda El,Iquira,Huila,227.6,174.9,211.4,160.6,145.7,58.77,39.5,33.65,78.34,197.2,291.9,297.6,1917.16
Esc Belen,Isnos,Huila,105.2,114.5,127.7,146.8,161.8,139.9,161.2,141.4,120.1,139.4,140.6,110.8,1609.4
Hornitos,Isnos,Huila,118.4,142.1,139.1,137.4,162.4,151.3,153.4,112.5,100.0,137.0,174.3,116.6,1644.5
Laguna La,Isnos,Huila,78.46,105.1,121.7,140.5,146.8,137.6,130.0,108.2,91.23,111.8,119.8,84.03,1375.22
Mediania,Isnos,Huila,119.3,142.7,154.9,172.0,182.0,185.2,194.8,137.6,114.1,162.9,184.9,127.2,1877.6
San Jose de Isnos,Isnos,Huila,81.22,104.3,118.0,129.4,146.4,139.6,147.6,122.9,77.57,113.7,135.5,112.4,1428.59
Argentina La,La Argentina,Huila,91.95,122.9,162.3,191.0,174.9,119.7,127.7,87.47,94.09,174.1,171.7,124.9,1642.71
Esc Agr La Plata,La Plata,Huila,133.2,157.7,196.9,173.2,148.8,87.77,73.72,57.66,85.35,158.0,161.7,138.8,1572.8
Meremberg Hda,La Plata,Huila,129.5,153.6,191.9,219.7,236.8,196.0,171.2,130.0,129.9,205.1,167.0,137.1,2067.8
San Vicente,La Plata,Huila,100.2,125.8,147.1,192.4,176.9,136.3,103.9,78.4,97.13,152.7,136.4,116.7,1563.93
Nataga,Nataga,Huila,164.0,186.9,223.9,180.9,186.1,120.4,97.28,74.71,107.4,209.2,228.9,202.8,1982.49
Yarumal,Nataga,Huila,107.6,126.3,153.8,192.7,198.8,130.0,134.6,100.5,129.0,186.8,191.8,133.5,1785.4
Apto Benito Salas,Neiva,Huila,105.9,130.4,150.9,134.7,89.21,37.42,32.84,23.17,64.56,203.0,216.3,157.7,1346.1
Gironda Hda La,Neiva,Huila,145.2,148.8,191.2,138.8,119.4,58.09,45.77,35.0,94.06,183.3,220.9,158.0,1538.52
Organos,Neiva,Huila,154.1,180.9,217.4,230.2,201.5,74.92,36.22,57.92,127.8,285.2,280.8,198.6,2045.56
Palacio-Vegalarga,Neiva,Huila,119.9,123.1,197.2,177.9,130.4,66.73,56.99,52.43,67.3,211.6,199.5,153.8,1556.85
Pueblo Nuevo,Neiva,Huila,140.9,94.78,155.6,102.6,83.53,62.27,58.68,42.13,45.72,162.1,203.6,137.9,1289.81
San Francisco,Neiva,Huila,151.5,164.9,174.2,215.0,180.2,60.0,54.88,54.23,86.88,284.7,307.1,240.5,1974.09
San Luis,Neiva,Huila,145.6,178.2,252.9,216.2,189.4,76.2,51.68,68.72,120.8,233.2,268.0,190.2,1991.1
Sta Helena,Neiva,Huila,148.3,156.9,209.5,144.4,115.5,72.55,51.99,45.79,58.89,188.6,223.5,154.5,1570.42
Oporapa,Oporapa,Huila,96.56,100.0,144.9,168.6,155.4,140.2,126.6,112.6,101.5,142.1,140.4,100.4,1529.26
Paez Paicol Radio,Paicol,Huila,228.4,193.4,240.4,163.8,130.8,61.68,36.34,44.04,66.18,205.6,253.6,262.1,1886.34
Buenavista,Palermo,Huila,124.0,132.9,164.6,161.5,106.3,33.98,27.2,27.19,62.02,185.1,245.6,174.8,1445.19
Cardo N 2 El,Palermo,Huila,126.5,133.4,194.5,138.0,84.0,30.87,31.81,20.81,80.37,196.5,227.2,178.0,1441.96
Carmen El,Palermo,Huila,169.4,187.4,229.3,231.2,218.2,123.0,78.45,96.77,143.4,290.0,266.1,153.6,2186.82
Casa Bombas 1 Junc,Palermo,Huila,128.6,117.0,203.3,156.9,105.4,40.81,27.29,24.69,63.24,193.5,237.5,183.9,1482.13
Casa Bombas 2,Palermo,Huila,137.0,143.7,170.9,142.0,105.0,35.8,24.79,18.42,73.04,189.7,252.6,188.4,1481.35
Cucharo El,Palermo,Huila,191.9,178.9,199.5,210.5,123.5,35.78,35.74,32.59,73.85,262.8,261.3,215.8,1822.16
Juncal El,Palermo,Huila,127.9,116.1,156.2,130.2,99.44,38.6,25.93,20.35,60.82,186.0,229.7,170.9,1362.14
Papagayo Hda,Palermo,Huila,131.8,134.8,175.5,150.7,112.8,37.42,22.74,18.87,58.14,175.6,208.8,170.5,1397.67
Rionegro Hda,Palermo,Huila,149.6,162.4,197.1,143.1,105.0,38.59,26.71,22.61,64.33,236.7,244.3,212.2,1602.64
Sta Barbara,Palermo,Huila,109.3,133.7,171.7,124.8,89.44,36.03,20.8,20.36,55.67,182.5,231.5,144.5,1320.3
Sta Cecilia,Palermo,Huila,95.45,125.1,174.1,136.6,97.08,31.5,25.69,22.11,59.83,176.4,192.3,151.9,1288.06
Totumo El,Palermo,Huila,131.5,176.2,205.5,229.1,154.9,64.42,38.48,57.35,83.27,260.0,279.3,235.2,1915.22
Volcan El,Palermo,Huila,204.0,195.4,247.4,268.7,196.9,85.2,56.72,73.24,118.3,264.2,287.0,230.1,2227.16
Palestina,Palestina,Huila,81.93,100.2,118.6,136.0,159.7,165.9,164.5,143.3,105.7,115.9,106.6,91.63,1489.96
Tabor El,Palestina,Huila,113.5,107.0,170.7,184.8,240.0,201.8,181.8,194.0,144.6,118.6,133.5,108.6,1898.9
Tres Esquinas,Pital,Huila,116.2,126.0,154.2,123.5,119.1,75.94,55.47,35.63,53.05,131.5,159.3,108.3,1258.19
Insfopal,Pitalito,Huila,59.8,86.64,107.8,137.0,153.5,147.1,135.3,110.1,93.83,108.5,119.6,75.9,1335.07
Montecristo,Pitalito,Huila,150.1,129.6,183.1,193.9,231.5,219.2,203.1,178.5,136.4,162.0,154.7,113.2,2055.3
Sevilla,Pitalito,Huila,63.34,79.73,101.8,136.3,142.6,137.2,133.5,106.5,85.82,97.38,103.4,70.09,1257.66
Villalobos Tv,Pitalito,Huila,160.0,151.3,234.6,266.4,299.6,298.0,312.3,212.2,171.7,184.7,191.7,155.3,2637.8
Guadual El,Rivera,Huila,168.9,145.9,201.6,152.5,111.0,45.8,48.01,23.97,83.35,215.3,251.3,185.8,1633.43
Morelia,Saladoblanco,Huila,164.2,185.4,172.3,212.0,200.6,242.4,234.5,164.9,143.7,221.4,229.3,169.0,2339.7
Alto del Obispo,San Agustin,Huila,97.74,97.91,122.7,174.6,170.2,185.9,189.8,173.9,107.2,108.4,130.0,94.42,1652.77
Bajo Frutal,San Agustin,Huila,100.2,107.4,158.1,205.7,214.3,192.7,191.0,151.1,133.1,164.0,151.0,109.1,1877.7
Betania Tv,San Agustin,Huila,106.1,120.1,114.5,147.6,150.4,136.3,149.7,109.2,94.92,121.2,141.1,118.2,1509.32
Candela La,San Agustin,Huila,115.0,139.5,178.7,207.7,226.8,239.9,223.3,183.9,148.6,181.1,155.0,117.2,2116.7
Parque Arqueologic,San Agustin,Huila,85.18,96.75,130.6,139.7,144.1,145.1,136.3,112.9,93.51,109.7,144.0,109.9,1447.74
Sulchomisco,San Agustin,Huila,119.1,132.2,157.1,220.0,236.4,223.2,229.6,171.8,142.4,171.1,141.9,128.6,2073.4
Villa Fatima,San Agustin,Huila,90.5,93.44,135.1,165.8,175.9,174.0,177.4,151.9,119.6,124.1,152.3,96.59,1656.63
Sta Maria,Santa Maria,Huila,76.47,112.3,122.7,173.6,164.7,101.9,55.4,65.79,96.37,168.5,160.5,101.4,1399.63
Libano El,Suaza,Huila,49.18,95.54,113.7,126.3,139.2,137.3,124.4,99.06,104.1,108.8,76.17,65.92,1239.67
Tarqui,Tarqui,Huila,81.85,107.1,115.5,100.2,97.8,63.39,53.18,45.84,42.46,85.95,114.8,87.45,995.52
Hato Bogota,Tello,Huila,83.36,100.8,151.0,118.1,102.7,32.84,26.54,18.56,40.41,160.6,206.9,140.2,1182.01
Hato Milagro,Tello,Huila,74.33,94.51,133.0,125.7,107.3,38.85,19.8,19.12,42.41,169.3,173.5,140.5,1138.32
Mesa Redonda,Tello,Huila,90.14,95.7,119.7,127.5,113.0,34.0,27.7,29.28,51.78,174.4,184.1,121.1,1168.4
Portal El,Tello,Huila,84.94,100.8,151.7,153.4,133.1,71.98,54.62,47.52,70.84,183.6,185.4,128.9,1366.8
Armenia La,Teruel,Huila,158.2,158.5,165.4,210.0,202.6,116.1,99.1,86.14,148.3,213.4,181.9,159.8,1899.44
Herreras Las,Teruel,Huila,151.5,182.4,158.2,176.7,145.6,76.26,61.61,48.48,99.42,186.8,201.4,176.5,1664.87
Mina La,Teruel,Huila,137.2,160.5,185.0,197.0,181.9,84.95,65.0,68.41,123.1,205.3,182.5,148.0,1738.86
San Rafael,Teruel,Huila,190.0,217.3,236.4,229.4,157.4,78.28,44.9,43.35,109.8,246.4,267.6,250.7,2071.53
Hatillo El,Tesalia,Huila,181.8,158.3,213.8,180.7,130.4,50.74,32.92,30.49,71.78,197.0,280.0,232.5,1760.43
San Jose Hda,Tesalia,Huila,169.7,180.7,175.0,187.7,128.9,86.53,52.18,49.68,76.31,162.2,243.0,197.4,1709.3
Tesalia N 2,Tesalia,Huila,152.6,153.7,193.0,152.2,117.0,48.43,46.05,39.19,55.65,193.9,226.7,201.2,1579.62
Polonia,Villavieja,Huila,81.3,95.04,131.9,155.1,102.9,31.6,28.33,28.1,60.67,180.9,218.3,117.3,1231.44
Potosi,Villavieja,Huila,100.5,95.73,139.5,160.3,127.3,39.3,31.5,33.16,61.9,194.3,238.1,138.4,1359.99
San Alfonso,Villavieja,Huila,62.72,78.02,122.1,125.3,81.68,28.73,25.79,25.91,53.81,168.1,196.2,104.0,1072.36
San Jose,Villavieja,Huila,79.31,72.98,116.1,135.4,108.8,28.67,27.09,28.14,61.93,177.0,190.8,115.4,1141.62
San Juanito,Villavieja,Huila,83.54,94.52,154.0,163.1,108.7,37.27,23.2,31.39,68.79,192.7,226.0,148.0,1331.21
Sinai Hda,Villavieja,Huila,85.38,78.8,117.8,119.3,105.3,24.19,22.0,20.8,74.28,171.0,192.4,131.7,1142.95
Tomo El,Villavieja,Huila,58.32,73.65,130.9,123.4,78.59,28.13,20.6,20.0,46.34,152.7,163.0,92.85,988.48
Victoria La,Villavieja,Huila,82.8,96.47,149.3,159.3,123.3,31.68,25.8,30.23,67.92,187.3,221.1,141.3,1316.5
Villavieja Ffcc,Villavieja,Huila,72.11,88.93,116.6,130.6,102.0,37.19,25.01,24.75,57.19,181.9,182.3,112.0,1130.58
Yeguera La,Villavieja,Huila,91.54,90.69,126.0,134.3,105.8,31.37,24.75,26.07,55.71,171.3,190.9,123.1,1171.53
Sta Rosa Hda,Yaguara,Huila,238.9,140.5,196.5,254.7,134.2,45.26,25.63,14.95,86.57,199.2,281.7,254.5,1872.61
Yaguara,Yaguara,Huila,154.0,155.6,202.5,162.1,118.7,43.31,32.28,28.86,57.58,214.0,247.9,212.0,1628.83
Camp Intercor,Albania,La Guajira,9.681,15.6,2.686,81.51,128.6,75.21,52.37,90.45,153.8,161.5,87.8,52.31,911.5169999999998
Cuestecita,Albania,La Guajira,11.67,5.666,11.83,76.41,140.8,75.83,43.5,97.19,157.4,178.6,118.1,52.76,969.7560000000001
Esperanza Hda La,Albania,La Guajira,9.522,17.9,6.2,69.17,91.9,76.54,43.77,89.49,131.1,143.2,87.07,52.74,818.6019999999999
San Francisco Hda,Albania,La Guajira,11.22,22.42,12.74,88.2,95.95,92.43,53.96,147.7,189.3,170.8,130.9,69.68,1085.3
Lagunitas,Barrancas,La Guajira,7.496,14.43,17.16,97.06,154.8,92.7,65.58,107.8,165.9,164.4,100.3,45.2,1032.8259999999998
Lomitas Las,Barrancas,La Guajira,10.71,7.3,17.48,96.87,168.7,110.4,66.74,148.3,191.2,218.0,128.1,73.69,1237.49
Pajonales Hda,Barrancas,La Guajira,5.3,5.136,5.663,86.2,114.2,58.12,64.63,83.25,138.8,126.9,84.31,46.2,818.7090000000001
Dibulla,Dibulla,La Guajira,12.08,18.18,23.23,82.26,141.9,68.57,44.45,107.4,228.2,316.4,205.2,59.9,1307.77
Sabanas de Manuela,Distraccion,La Guajira,12.16,7.127,17.67,100.0,167.4,85.47,74.15,112.3,183.7,184.3,107.6,31.53,1083.4069999999997
Conejo El,Fonseca,La Guajira,3.252,6.92,17.04,74.74,131.3,65.66,57.02,82.5,119.1,159.4,80.37,37.12,834.422
Juguete El,Fonseca,La Guajira,5.729,12.57,26.85,147.1,190.4,130.7,93.01,132.1,202.9,220.5,132.7,40.67,1335.229
Paulina La,Fonseca,La Guajira,4.219,1.363,9.913,55.72,99.83,79.23,62.0,95.99,134.5,129.7,74.8,18.56,765.825
Cruz Hda La,Hatonuevo,La Guajira,6.913,9.706,4.686,61.74,79.72,27.56,32.28,71.96,96.74,99.23,84.37,17.95,592.855
Ejemplo El,Hatonuevo,La Guajira,2.49,10.45,3.352,91.72,102.3,57.39,79.46,102.3,124.6,126.4,79.72,39.16,819.342
Apto Maicao,Maicao,La Guajira,6.476,9.112,3.904,24.93,93.18,26.26,4.624,30.58,102.9,166.8,115.6,26.14,610.506
Esc Agr Carraipia,Maicao,La Guajira,14.65,14.47,15.12,62.0,120.1,45.69,25.83,82.9,174.2,217.6,173.5,75.43,1021.49
Esc Ceura,Maicao,La Guajira,3.862,6.531,4.634,30.93,91.4,30.73,9.334,39.52,127.4,145.8,87.21,24.2,601.551
Guayabal,Maicao,La Guajira,3.155,5.86,6.07,41.05,107.7,55.88,20.08,93.85,122.4,175.4,92.22,32.42,756.085
Paraguachon,Maicao,La Guajira,4.851,5.107,6.629,24.46,67.71,29.35,9.5,46.45,106.2,149.4,88.01,41.17,578.837
Caracas Hda,Manaure,La Guajira,3.0,1.81,0.827,26.62,85.36,25.62,6.275,44.72,102.7,146.1,67.44,26.23,536.702
Manaure,Manaure,La Guajira,5.337,2.937,5.625,18.84,29.22,10.9,8.372,31.76,53.64,129.9,50.21,12.33,359.07099999999997
Mayapo,Manaure,La Guajira,2.8,1.606,2.196,15.24,40.24,22.11,11.43,35.54,104.2,158.5,72.06,28.59,494.512
Pajaro El,Manaure,La Guajira,0.766,2.362,1.725,8.628,39.74,8.12,1.94,27.34,50.47,97.05,50.5,13.17,301.81100000000004
Apto Alm Padilla,Riohacha,La Guajira,3.553,1.414,2.978,20.97,63.78,39.35,15.4,36.77,131.2,140.0,62.38,23.4,541.195
Arena La,Riohacha,La Guajira,11.65,17.89,16.62,128.2,198.7,108.3,60.86,118.7,191.2,291.2,161.4,81.44,1386.16
Camarones,Riohacha,La Guajira,6.482,2.972,2.786,33.76,77.64,33.47,24.5,76.04,126.1,175.1,73.74,37.34,669.93
Matitas,Riohacha,La Guajira,16.36,5.266,9.58,65.17,162.1,70.55,43.65,111.2,186.1,223.5,148.4,41.29,1083.166
Remedios Los,Riohacha,La Guajira,9.586,10.75,11.06,45.65,128.6,89.62,46.68,121.3,200.1,247.6,125.3,37.37,1073.616
Canaverales,San Juan del Cesar,La Guajira,8.776,10.46,15.39,96.86,157.0,92.8,67.28,118.7,140.9,168.7,82.98,34.84,994.686
Hatico D Los Indio,San Juan del Cesar,La Guajira,3.57,4.942,10.35,70.34,154.2,81.0,56.85,112.7,186.1,176.1,68.12,22.9,947.172
San Juan del Cesar,San Juan del Cesar,La Guajira,2.97,4.411,14.04,71.88,147.7,80.47,56.68,104.1,141.5,170.0,72.78,29.36,895.891
Ahuyama,Uribia,La Guajira,3.629,2.296,0.618,18.35,34.72,6.411,2.925,18.44,41.59,65.74,51.01,6.981,252.71
Buenos Aires,Uribia,La Guajira,9.389,4.472,2.186,8.71,29.81,8.134,6.855,11.94,54.43,112.3,88.33,55.53,392.086
Caimito,Uribia,La Guajira,7.136,5.095,1.0,6.681,43.45,21.04,5.636,26.4,41.31,100.8,75.54,33.36,367.44800000000004
Carrizal,Uribia,La Guajira,6.755,3.965,2.841,28.58,45.67,18.75,5.62,30.93,76.9,144.2,86.83,28.03,479.071
Irraipa,Uribia,La Guajira,1.241,1.241,1.482,12.57,15.96,5.241,6.534,14.44,37.15,80.88,47.23,14.87,238.83899999999997
Jasay,Uribia,La Guajira,0.379,3.275,2.137,8.986,26.66,12.38,4.689,15.95,33.93,79.33,38.01,8.986,234.712
Jojoncito,Uribia,La Guajira,5.62,1.413,5.275,27.41,32.95,8.857,7.517,21.92,55.75,102.7,76.05,29.6,375.062
Kauraquimana,Uribia,La Guajira,14.13,7.793,5.069,15.96,37.0,7.862,5.931,20.0,71.54,138.2,90.2,61.25,474.935
